Visit_ID,Avg_Session_Duration,Pages_Per_Session,Channel,Zone,Order
104019,6,2,Paid Search,North,0
104020,6,2,Paid Search,South,1
104021,2.25,1,Paid Search,North,0
104022,1.5,1,Paid Search,South,1
104023,2.5,1,Paid Search,North,0
104024,3,4,Paid Search,South,1
104025,2.5,1,Paid Search,South,1
104026,1.5,1,Paid Search,North,0
104027,1.5,1,Paid Search,North,0
104028,3,3,Paid Search,South,1
104029,1.75,1,Paid Search,South,1
104030,15,4,Direct,South,1
104031,4.5,3,Direct,South,1
104032,6,2,Paid Search,South,1
104033,4.5,2,Paid Search,South,1
104034,3,4,Direct,North,1
104035,3,1,Paid Search,North,0
104036,11.25,2,Paid Search,North,1
104037,12,3,Direct,North,1
104038,4.5,2,Paid Search,North,0
104039,2.5,1,Paid Search,South,1
104040,2.25,1,Paid Search,North,0
104041,7.5,2,Paid Search,North,1
104042,3,1,Paid Search,South,1
104043,4.5,4,Direct,South,1
104044,7.5,4,Paid Search,North,1
104045,12,4,Paid Search,North,1
104046,2.75,1,Paid Search,North,0
104047,9,4,Paid Search,North,1
104048,1.5,1,Paid Search,North,0
104049,2.75,1,Paid Search,North,0
104050,3,2,Paid Search,North,0
104051,6,2,Paid Search,North,0
104052,6.75,2,Paid Search,North,1
104053,3,2,Paid Search,South,1
104054,4.5,1,Paid Search,South,1
104055,9,4,Paid Search,North,1
104056,1.5,1,Paid Search,North,0
104057,3,1,Paid Search,South,1
104058,9,2,Paid Search,South,1
104059,4.5,2,Paid Search,South,1
104060,9,4,Paid Search,North,1
104061,2.25,1,Direct,South,1
104062,3.75,4,Paid Search,North,1
104063,9,4,Direct,North,1
104064,12,2,Direct,South,1
104065,6,4,Paid Search,North,1
104066,6.75,4,Direct,North,1
104067,3,2,Paid Search,South,1
104068,3,1,Paid Search,North,0
104069,9,4,Direct,North,1
104070,9,4,Paid Search,North,1
104071,9,2,Paid Search,North,1
104072,1.75,1,Paid Search,North,0
104073,2,1,Direct,South,1
104074,10.5,1,Direct,South,1
104075,9,4,Direct,North,1
104076,3,4,Paid Search,North,1
104077,10.5,3,Paid Search,North,1
104078,2.75,1,Paid Search,South,1
104079,13.5,2,Paid Search,South,1
104080,7.5,1,Paid Search,South,1
104081,6,1,Paid Search,North,0
104082,3.75,3,Paid Search,North,1
104083,4.5,4,Direct,South,1
104084,6,4,Direct,North,1
104085,2.5,1,Paid Search,South,1
104086,3,2,Direct,North,1
104087,4.5,1,Paid Search,North,0
104088,9,4,Direct,North,1
104089,4.5,3,Paid Search,North,1
104090,3,3,Direct,North,1
104091,3,4,Paid Search,North,1
104092,3,3,Paid Search,North,1
104093,3,3,Paid Search,North,1
104094,6,4,Paid Search,North,1
104095,3,4,Paid Search,North,1
104096,13.5,4,Direct,South,1
104097,3,2,Direct,North,1
104098,4.5,4,Direct,North,1
104099,9,4,Paid Search,North,1
104100,5,4,Paid Search,South,1
104101,6,4,Paid Search,North,1
104102,9,4,Paid Search,North,1
104103,1.5,1,Paid Search,South,1
104104,2.25,1,Paid Search,North,0
104105,3,4,Paid Search,South,1
104106,6,3,Direct,South,1
104107,4.5,4,Paid Search,South,1
104108,3,2,Paid Search,South,1
104109,6,2,Paid Search,North,0
104110,3.5,2,Direct,North,1
104111,1.5,1,Direct,North,1
104112,3.75,4,Direct,North,1
104113,4.5,3,Paid Search,South,1
104114,9,2,Paid Search,North,1
104115,3,1,Paid Search,South,1
104116,12,1,Paid Search,North,1
104117,10.5,3,Paid Search,North,1
104118,2.5,1,Paid Search,South,1
104119,8.25,4,Paid Search,North,1
104120,3,3,Paid Search,South,1
104121,5.25,2,Paid Search,South,1
104122,6,2,Paid Search,North,0
104123,3,2,Paid Search,South,1
104124,2.5,1,Paid Search,North,0
104125,4.5,3,Paid Search,North,1
104126,3,2,Paid Search,North,0
104127,3,2,Paid Search,North,0
104128,3,2,Direct,North,1
104129,3,2,Paid Search,North,0
104130,3,2,Paid Search,South,1
104131,12,2,Paid Search,North,1
104132,9,3,Direct,North,1
104133,3.75,3,Paid Search,South,1
104134,4.5,4,Paid Search,North,1
104135,15,4,Paid Search,South,1
104136,3,2,Paid Search,North,0
104137,6.75,2,Paid Search,South,1
104138,3,3,Paid Search,North,1
104139,3.75,2,Paid Search,North,0
104140,3,2,Paid Search,South,1
104141,1.5,1,Paid Search,South,1
104142,9,1,Paid Search,North,1
104143,6.75,2,Paid Search,South,1
104144,4.5,2,Paid Search,South,1
104145,5.25,4,Paid Search,North,1
104146,12,2,Direct,North,1
104147,1.5,1,Paid Search,North,0
104148,3,3,Paid Search,North,1
104149,9,2,Paid Search,South,1
104150,4.5,4,Paid Search,North,1
104151,1.5,1,Paid Search,South,1
104152,2.5,1,Paid Search,North,0
104153,9,1,Paid Search,North,1
104154,6,4,Paid Search,South,1
104155,6,4,Direct,North,1
104156,3,4,Paid Search,South,1
104157,2.25,1,Direct,South,1
104158,3,1,Direct,North,1
104159,6,3,Paid Search,South,1
104160,1.5,1,Paid Search,North,0
104161,6,4,Paid Search,South,1
104162,4.5,1,Paid Search,North,0
104163,3.75,3,Paid Search,North,1
104164,2.5,1,Paid Search,South,1
104165,9,4,Paid Search,North,1
104166,1.5,1,Paid Search,North,0
104167,4.5,2,Paid Search,North,0
104168,2.75,1,Paid Search,North,0
104169,6,4,Paid Search,South,1
104170,6,4,Direct,North,1
104171,3.75,3,Paid Search,North,1
104172,3,1,Paid Search,North,0
104173,6,2,Paid Search,South,1
104174,2,1,Paid Search,North,0
104175,5.25,1,Direct,South,1
104176,7.5,1,Paid Search,North,1
104177,3,1,Paid Search,South,1
104178,1.5,1,Paid Search,North,0
104179,3,2,Paid Search,North,0
104180,5.25,4,Paid Search,North,1
104181,9,1,Direct,North,1
104182,9,2,Direct,South,1
104183,5.25,2,Paid Search,North,0
104184,6,4,Paid Search,North,1
104185,4.5,4,Paid Search,North,1
104186,3.75,2,Paid Search,North,0
104187,2.25,1,Paid Search,South,1
104188,4,3,Paid Search,South,1
104189,3,1,Paid Search,North,0
104190,4.5,4,Paid Search,North,1
104191,6,3,Direct,South,1
104192,12,4,Direct,North,1
104193,6.75,2,Direct,North,1
104194,1.5,1,Paid Search,South,1
104195,11.25,4,Paid Search,North,1
104196,2.25,1,Direct,South,1
104197,1.5,1,Paid Search,North,0
104198,3,4,Paid Search,North,1
104199,6,4,Paid Search,North,1
104200,4.5,3,Paid Search,North,1
104201,2.25,1,Direct,North,1
104202,3,3,Paid Search,North,1
104203,6.75,4,Direct,South,1
104204,3,4,Direct,North,1
104205,3,1,Paid Search,North,0
104206,7.5,4,Paid Search,South,1
104207,3,4,Paid Search,North,1
104208,3,3,Paid Search,North,1
104209,6,2,Direct,South,1
104210,3,2,Paid Search,South,1
104211,2.25,1,Paid Search,North,0
104212,9,4,Paid Search,South,1
104213,6.75,4,Direct,South,1
104214,7.5,4,Direct,North,1
104215,9,2,Paid Search,North,1
104216,1.5,1,Direct,North,1
104217,4.5,1,Direct,South,1
104218,9,2,Paid Search,South,1
104219,6,2,Paid Search,South,1
104220,2.5,1,Paid Search,South,1
104221,3,1,Paid Search,North,0
104222,3,4,Direct,North,1
104223,3,2,Paid Search,North,0
104224,6,4,Direct,North,1
104225,3.75,2,Paid Search,South,1
104226,9,2,Direct,North,1
104227,12,2,Paid Search,North,1
104228,3,4,Paid Search,North,1
104229,2.25,1,Paid Search,North,0
104230,6,1,Paid Search,North,0
104231,9,2,Paid Search,North,1
104232,2.25,1,Paid Search,South,1
104233,3,1,Paid Search,South,1
104234,4.5,2,Paid Search,North,0
104235,1,1,Paid Search,South,1
104236,6,2,Paid Search,North,0
104237,1.5,1,Paid Search,North,0
104238,5.25,2,Direct,North,1
104239,3,2,Paid Search,North,0
104240,7.5,3,Paid Search,North,1
104241,6,2,Paid Search,North,0
104242,1.5,1,Paid Search,South,1
104243,12,4,Paid Search,South,1
104244,3,2,Direct,South,1
104245,3,3,Direct,North,1
104246,6,1,Direct,North,1
104247,3,4,Paid Search,North,1
104248,1.5,1,Paid Search,North,0
104249,6,2,Paid Search,South,1
104250,4.5,4,Paid Search,South,1
104251,1.5,1,Paid Search,South,1
104252,3,2,Paid Search,North,0
104253,7.5,2,Paid Search,North,1
104254,6,3,Paid Search,South,1
104255,2.25,1,Paid Search,South,1
104256,15,1,Paid Search,North,1
104257,6,2,Paid Search,North,0
104258,3,1,Paid Search,North,0
104259,3.75,4,Paid Search,North,1
104260,2.75,1,Paid Search,North,0
104261,3,2,Paid Search,South,1
104262,6,4,Paid Search,North,1
104263,4.5,4,Paid Search,South,1
104264,3,4,Direct,South,1
104265,2.5,1,Paid Search,South,1
104266,3.75,3,Paid Search,North,1
104267,9,4,Direct,North,1
104268,6,3,Paid Search,North,1
104269,3.5,4,Paid Search,North,1
104270,6,2,Paid Search,North,0
104271,4.5,3,Paid Search,North,1
104272,3,4,Paid Search,South,1
104273,12,4,Paid Search,North,1
104274,12,4,Paid Search,North,1
104275,7.5,1,Direct,North,1
104276,2.25,1,Paid Search,North,0
104277,4.5,2,Paid Search,South,1
104278,3,4,Paid Search,South,1
104279,1.5,1,Paid Search,North,0
104280,6,4,Paid Search,North,1
104281,3.75,4,Paid Search,South,1
104282,3,2,Paid Search,North,0
104283,4.5,4,Paid Search,North,1
104284,3.75,4,Paid Search,North,1
104285,6,2,Paid Search,North,0
104286,11.75,1,Paid Search,North,1
104287,12,3,Paid Search,North,1
104288,12,4,Direct,South,1
104289,3,4,Paid Search,North,1
104290,6,4,Paid Search,North,1
104291,3,2,Direct,South,1
104292,9,4,Paid Search,North,1
104293,6,4,Paid Search,South,1
104294,10.5,4,Paid Search,North,1
104295,12,2,Direct,North,1
104296,12,2,Paid Search,North,1
104297,3,4,Paid Search,North,1
104298,2.5,1,Paid Search,North,0
104299,4.5,4,Paid Search,South,1
104300,5.25,2,Paid Search,South,1
104301,1.5,1,Paid Search,North,0
104302,9,1,Paid Search,North,1
104303,6,2,Paid Search,North,0
104304,2.5,1,Paid Search,North,0
104305,12,2,Paid Search,South,1
104306,1.5,1,Paid Search,North,0
104307,7.5,4,Paid Search,South,1
104308,3,3,Paid Search,North,1
104309,2,1,Paid Search,South,1
104310,2.25,1,Paid Search,North,0
104311,12,4,Direct,South,1
104312,6,1,Paid Search,North,0
104313,6,4,Paid Search,South,1
104314,3,3,Paid Search,South,1
104315,1,1,Paid Search,North,0
104316,9,4,Paid Search,North,1
104317,3,3,Paid Search,South,1
104318,6,4,Paid Search,North,1
104319,3,2,Direct,North,1
104320,3.75,4,Paid Search,North,1
104321,7.5,2,Paid Search,North,1
104322,6,3,Paid Search,North,1
104323,6,1,Paid Search,South,1
104324,4.5,2,Paid Search,North,0
104325,4.5,3,Paid Search,North,1
104326,2,1,Paid Search,North,0
104327,3,4,Paid Search,South,1
104328,6,3,Paid Search,North,1
104329,9,2,Paid Search,North,1
104330,1.5,1,Paid Search,North,0
104331,6,4,Paid Search,South,1
104332,4.5,2,Direct,North,1
104333,15,2,Paid Search,North,1
104334,12,4,Paid Search,South,1
104335,6,4,Paid Search,South,1
104336,1.5,1,Paid Search,North,0
104337,3.25,4,Paid Search,South,1
104338,3.75,2,Paid Search,North,0
104339,6,4,Paid Search,North,1
104340,2.5,1,Paid Search,North,0
104341,6,4,Direct,South,1
104342,5.25,4,Paid Search,North,1
104343,4.5,3,Paid Search,North,1
104344,4.5,1,Direct,North,1
104345,2.5,1,Paid Search,North,0
104346,3.75,2,Paid Search,North,0
104347,3.25,4,Paid Search,North,1
104348,6,4,Paid Search,North,1
104349,1.5,1,Direct,North,1
104350,2.25,1,Direct,North,1
104351,2.25,1,Paid Search,North,0
104352,2.25,1,Paid Search,North,0
104353,4.5,4,Paid Search,South,1
104354,3,2,Paid Search,North,0
104355,2.5,1,Direct,North,1
104356,6,2,Paid Search,North,0
104357,3,4,Paid Search,North,1
104358,9,2,Paid Search,North,1
104359,3,2,Paid Search,North,0
104360,7.5,4,Paid Search,North,1
104361,4.5,4,Direct,North,1
104362,3,3,Paid Search,South,1
104363,3,2,Paid Search,South,1
104364,1.5,1,Paid Search,North,0
104365,4.5,1,Paid Search,North,0
104366,3,4,Direct,South,1
104367,4.5,1,Paid Search,South,1
104368,4.5,4,Paid Search,North,1
104369,9,2,Paid Search,North,1
104370,4.5,4,Paid Search,South,1
104371,9,4,Paid Search,North,1
104372,4.5,4,Paid Search,South,1
104373,2.5,1,Paid Search,North,0
104374,15,4,Paid Search,South,1
104375,15,4,Direct,South,1
104376,12,4,Direct,South,1
104377,4.5,3,Paid Search,South,1
104378,1.75,1,Paid Search,South,1
104379,9,2,Paid Search,North,1
104380,1.5,1,Paid Search,North,0
104381,5,4,Paid Search,North,1
104382,4.5,4,Paid Search,South,1
104383,5.5,4,Paid Search,North,1
104384,3,1,Paid Search,North,0
104385,7.5,2,Direct,South,1
104386,4.5,1,Paid Search,South,1
104387,4.5,2,Paid Search,North,0
104388,4.5,4,Paid Search,North,1
104389,3.75,4,Direct,South,1
104390,2.25,1,Direct,South,1
104391,4.5,2,Paid Search,South,1
104392,3,4,Paid Search,North,1
104393,9,4,Paid Search,South,1
104394,1.5,1,Paid Search,North,0
104395,2.25,1,Paid Search,South,1
104396,9.75,3,Direct,South,1
104397,3,4,Paid Search,South,1
104398,9,2,Paid Search,South,1
104399,3,1,Paid Search,North,0
104400,6,1,Paid Search,North,0
104401,4.5,4,Paid Search,South,1
104402,4.5,4,Direct,North,1
104403,6,2,Direct,South,1
104404,3.5,2,Paid Search,North,0
104405,4.5,4,Paid Search,North,1
104406,6,1,Paid Search,North,0
104407,6,4,Paid Search,North,1
104408,3.75,2,Paid Search,North,0
104409,6,2,Paid Search,South,1
104410,3,2,Paid Search,North,0
104411,6,4,Paid Search,North,1
104412,8.25,2,Paid Search,South,1
104413,3,2,Direct,North,1
104414,2.5,1,Paid Search,South,1
104415,6,2,Paid Search,North,0
104416,9,2,Paid Search,South,1
104417,3,1,Paid Search,North,0
104418,4.5,2,Direct,North,1
104419,5.25,2,Paid Search,North,0
104420,4.5,2,Paid Search,North,0
104421,3.75,3,Paid Search,South,1
104422,3,2,Paid Search,North,0
104423,3,3,Paid Search,South,1
104424,5.25,3,Paid Search,North,1
104425,3,2,Paid Search,North,0
104426,4.5,3,Paid Search,North,1
104427,7,2,Paid Search,North,1
104428,4.5,3,Paid Search,North,1
104429,2.25,1,Paid Search,North,0
104430,4.5,4,Direct,South,1
104431,1.25,1,Direct,North,1
104432,6,3,Direct,South,1
104433,1.5,1,Paid Search,North,0
104434,6,2,Direct,North,1
104435,2.25,1,Paid Search,South,1
104436,3,1,Paid Search,South,1
104437,1.5,1,Direct,South,1
104438,6,4,Paid Search,North,1
104439,10.5,4,Direct,North,1
104440,3,1,Direct,North,1
104441,3,4,Paid Search,North,1
104442,3,3,Paid Search,South,1
104443,5,3,Direct,South,1
104444,3,4,Direct,North,1
104445,12,3,Paid Search,South,1
104446,2.25,1,Direct,North,1
104447,9,4,Paid Search,North,1
104448,1.75,1,Paid Search,South,1
104449,3,4,Paid Search,South,1
104450,3.75,3,Direct,South,1
104451,9,2,Paid Search,North,1
104452,1.5,1,Paid Search,South,1
104453,3,4,Paid Search,South,1
104454,6,4,Paid Search,North,1
104455,6,3,Paid Search,South,1
104456,6,1,Paid Search,North,0
104457,2.75,1,Paid Search,South,1
104458,3,4,Paid Search,South,1
104459,1.5,1,Paid Search,North,0
104460,4.5,2,Paid Search,South,1
104461,9,2,Paid Search,North,1
104462,3.75,3,Paid Search,South,1
104463,3,1,Paid Search,South,1
104464,3,4,Direct,North,1
104465,4.5,1,Direct,North,1
104466,6,4,Paid Search,South,1
104467,6,2,Paid Search,North,0
104468,12,3,Paid Search,South,1
104469,8.25,2,Direct,South,1
104470,6,3,Paid Search,South,1
104471,6,2,Paid Search,South,1
104472,1.5,1,Direct,North,1
104473,2.25,1,Paid Search,North,0
104474,1.5,1,Direct,North,1
104475,4.5,2,Paid Search,North,0
104476,4.5,4,Paid Search,North,1
104477,9.75,4,Paid Search,North,1
104478,6,2,Paid Search,North,0
104479,3,4,Direct,South,1
104480,3.75,4,Paid Search,North,1
104481,3,1,Paid Search,North,0
104482,6,1,Paid Search,North,0
104483,7.5,4,Paid Search,North,1
104484,3.75,2,Paid Search,South,1
104485,3,4,Paid Search,North,1
104486,1.5,1,Paid Search,North,0
104487,3,4,Paid Search,South,1
104488,6,4,Paid Search,North,1
104489,2.5,1,Paid Search,South,1
104490,1.5,1,Paid Search,South,1
104491,3,2,Paid Search,South,1
104492,6.75,4,Direct,South,1
104493,1.5,1,Paid Search,North,0
104494,1.5,1,Paid Search,North,0
104495,3,2,Paid Search,South,1
104496,6,4,Paid Search,South,1
104497,9,1,Paid Search,North,1
104498,6,3,Paid Search,North,1
104499,4.5,2,Paid Search,North,0
104500,1.5,1,Paid Search,South,1
104501,6,1,Paid Search,North,0
104502,9,4,Paid Search,South,1
104503,2.25,1,Paid Search,South,1
104504,6,4,Paid Search,North,1
104505,6,4,Paid Search,North,1
104506,2.5,1,Paid Search,North,0
104507,3.75,2,Paid Search,South,1
104508,3.75,2,Paid Search,North,0
104509,6,2,Paid Search,North,0
104510,9.75,2,Paid Search,North,1
104511,3,2,Paid Search,North,0
104512,9,2,Paid Search,South,1
104513,3.75,4,Direct,South,1
104514,3,4,Paid Search,North,1
104515,6,1,Paid Search,North,0
104516,1.5,1,Paid Search,North,0
104517,1.5,1,Paid Search,South,1
104518,9,4,Paid Search,South,1
104519,1.5,1,Paid Search,South,1
104520,1.5,1,Paid Search,North,0
104521,6,4,Direct,South,1
104522,4.5,2,Paid Search,South,1
104523,12,4,Paid Search,South,1
104524,6,4,Paid Search,South,1
104525,4.5,4,Paid Search,North,1
104526,6.5,3,Paid Search,South,1
104527,3.75,3,Direct,North,1
104528,1,1,Paid Search,South,1
104529,9,4,Paid Search,North,1
104530,1.5,1,Paid Search,South,1
104531,9,1,Direct,South,1
104532,3.75,4,Paid Search,South,1
104533,3,4,Paid Search,North,1
104534,6,3,Paid Search,North,1
104535,6,2,Paid Search,North,0
104536,5.25,1,Direct,South,1
104537,1.5,1,Paid Search,North,0
104538,4.5,4,Paid Search,South,1
104539,12,4,Paid Search,North,1
104540,4.5,1,Paid Search,North,0
104541,3,1,Paid Search,North,0
104542,6,4,Paid Search,North,1
104543,7.5,4,Paid Search,North,1
104544,4.5,1,Paid Search,South,1
104545,3,4,Paid Search,North,1
104546,6,2,Paid Search,North,0
104547,6,4,Paid Search,North,1
104548,6,1,Paid Search,South,1
104549,3,4,Paid Search,North,1
104550,12,1,Paid Search,South,1
104551,3,4,Direct,North,1
104552,1.5,1,Paid Search,South,1
104553,12,1,Paid Search,North,1
104554,3,1,Paid Search,North,0
104555,2.25,1,Direct,North,1
104556,3,1,Paid Search,South,1
104557,4.5,3,Paid Search,South,1
104558,5.25,4,Paid Search,North,1
104559,6,4,Paid Search,South,1
104560,4.5,2,Paid Search,South,1
104561,6,4,Paid Search,North,1
104562,6,4,Paid Search,North,1
104563,1.5,1,Paid Search,South,1
104564,9,4,Paid Search,North,1
104565,6,2,Direct,North,1
104566,6,2,Paid Search,South,1
104567,3,3,Paid Search,South,1
104568,6,2,Paid Search,South,1
104569,12,1,Paid Search,North,1
104570,12,2,Paid Search,South,1
104571,6,4,Paid Search,North,1
104572,7.5,2,Paid Search,South,1
104573,6,4,Paid Search,South,1
104574,3.75,4,Direct,North,1
104575,2.25,1,Paid Search,North,0
104576,3.75,3,Paid Search,South,1
104577,3,1,Paid Search,South,1
104578,6,2,Direct,South,1
104579,9,4,Paid Search,North,1
104580,6,3,Direct,North,1
104581,4.5,3,Paid Search,South,1
104582,3,3,Paid Search,North,1
104583,2.25,1,Paid Search,North,0
104584,9,1,Direct,North,1
104585,3,4,Paid Search,North,1
104586,4.5,4,Paid Search,North,1
104587,2.25,1,Paid Search,South,1
104588,3,1,Paid Search,North,0
104589,4.5,3,Paid Search,North,1
104590,3,3,Paid Search,South,1
104591,3,3,Paid Search,North,1
104592,6,4,Paid Search,North,1
104593,5.25,4,Direct,North,1
104594,6,4,Paid Search,South,1
104595,6,3,Direct,North,1
104596,1.5,1,Paid Search,North,0
104597,6,4,Paid Search,North,1
104598,6,4,Direct,North,1
104599,4.5,2,Paid Search,South,1
104600,6,2,Direct,North,1
104601,1.75,1,Paid Search,North,0
104602,2.25,1,Paid Search,North,0
104603,6,4,Direct,North,1
104604,9,2,Paid Search,North,1
104605,2.5,1,Paid Search,North,0
104606,6,4,Paid Search,North,1
104607,6,2,Direct,South,1
104608,9,4,Paid Search,North,1
104609,4.5,1,Paid Search,North,0
104610,3.75,4,Paid Search,North,1
104611,3,3,Paid Search,North,1
104612,2.5,1,Paid Search,North,0
104613,5.25,2,Paid Search,North,0
104614,6,4,Paid Search,North,1
104615,4.5,1,Paid Search,North,0
104616,12,2,Direct,South,1
104617,15,2,Paid Search,South,1
104618,1.5,1,Paid Search,North,0
104619,7.5,4,Paid Search,South,1
104620,3,2,Paid Search,North,0
104621,5.25,3,Direct,South,1
104622,4.5,2,Paid Search,South,1
104623,12,2,Direct,North,1
104624,3,1,Paid Search,North,0
104625,4.5,4,Paid Search,North,1
104626,3.75,2,Paid Search,North,0
104627,1.5,1,Paid Search,South,1
104628,2.25,1,Paid Search,South,1
104629,10.5,4,Paid Search,North,1
104630,2.25,1,Direct,North,1
104631,6,4,Paid Search,South,1
104632,4.5,3,Paid Search,North,1
104633,3.75,1,Paid Search,North,0
104634,2.25,1,Paid Search,South,1
104635,6,4,Paid Search,South,1
104636,3,4,Direct,North,1
104637,6,1,Paid Search,North,0
104638,15,4,Paid Search,South,1
104639,3,3,Paid Search,North,1
104640,10.5,2,Paid Search,South,1
104641,4.5,1,Direct,North,1
104642,3.75,4,Direct,North,1
104643,3.75,2,Direct,South,1
104644,6,2,Paid Search,North,0
104645,4.5,1,Paid Search,North,0
104646,9,4,Direct,North,1
104647,7.5,2,Paid Search,South,1
104648,3,2,Paid Search,South,1
104649,6,3,Paid Search,North,1
104650,3,4,Direct,North,1
104651,12,1,Direct,North,1
104652,3,2,Paid Search,North,0
104653,6,1,Paid Search,North,0
104654,9,4,Paid Search,South,1
104655,6,3,Paid Search,North,1
104656,3.5,4,Paid Search,North,1
104657,3,4,Paid Search,North,1
104658,12,3,Paid Search,North,1
104659,7.5,1,Direct,South,1
104660,4.5,1,Paid Search,South,1
104661,3,4,Paid Search,South,1
104662,3,2,Paid Search,North,0
104663,5.25,2,Paid Search,North,0
104664,1.5,1,Paid Search,North,0
104665,1.5,1,Direct,South,1
104666,6,2,Direct,North,1
104667,7.5,2,Paid Search,North,1
104668,12,1,Direct,North,1
104669,3,4,Paid Search,South,1
104670,7.5,4,Paid Search,North,1
104671,6,3,Direct,South,1
104672,9,2,Direct,South,1
104673,15,4,Paid Search,South,1
104674,1.5,1,Paid Search,North,0
104675,5.25,2,Direct,North,1
104676,7.5,4,Paid Search,North,1
104677,6,4,Paid Search,North,1
104678,18,2,Paid Search,South,1
104679,6,4,Paid Search,North,1
104680,4.5,1,Paid Search,South,1
104681,1.5,1,Direct,North,1
104682,3,4,Paid Search,North,1
104683,3.75,3,Paid Search,North,1
104684,6,3,Paid Search,South,1
104685,9,3,Direct,North,1
104686,15,4,Paid Search,North,1
104687,2.5,1,Paid Search,North,0
104688,9,3,Paid Search,North,1
104689,2.25,1,Paid Search,South,1
104690,3,3,Paid Search,North,1
104691,3.75,3,Paid Search,South,1
104692,3.75,2,Direct,South,1
104693,6,1,Paid Search,South,1
104694,1.5,1,Paid Search,North,0
104695,6,2,Paid Search,North,0
104696,1.5,1,Paid Search,South,1
104697,3,3,Paid Search,North,1
104698,3,2,Paid Search,North,0
104699,4.5,2,Paid Search,North,0
104700,3.75,4,Direct,North,1
104701,3,4,Paid Search,North,1
104702,12,4,Paid Search,North,1
104703,6,2,Paid Search,North,0
104704,7.5,2,Direct,North,1
104705,6.75,1,Direct,North,1
104706,3.75,4,Paid Search,North,1
104707,12,2,Paid Search,South,1
104708,3,3,Paid Search,North,1
104709,2.25,1,Paid Search,North,0
104710,2.25,1,Paid Search,South,1
104711,4.5,3,Paid Search,North,1
104712,1.5,1,Direct,North,1
104713,5.25,4,Paid Search,North,1
104714,2.25,1,Paid Search,North,0
104715,15,2,Paid Search,North,1
104716,7.5,4,Paid Search,North,1
104717,7.5,2,Paid Search,South,1
104718,4.5,2,Paid Search,North,0
104719,6,2,Paid Search,South,1
104720,5,4,Paid Search,South,1
104721,2.25,1,Paid Search,North,0
104722,1.5,1,Direct,North,1
104723,3,2,Paid Search,North,0
104724,2.25,1,Paid Search,North,0
104725,6.75,3,Paid Search,South,1
104726,1.5,1,Paid Search,South,1
104727,3.75,2,Paid Search,South,1
104728,4.5,4,Paid Search,North,1
104729,12,3,Direct,North,1
104730,6,4,Direct,South,1
104731,6,2,Paid Search,North,0
104732,6,4,Paid Search,South,1
104733,2,1,Paid Search,North,0
104734,6,4,Paid Search,South,1
104735,1,1,Paid Search,North,0
104736,9,2,Paid Search,South,1
104737,6,4,Paid Search,North,1
104738,4.5,4,Paid Search,South,1
104739,1.5,1,Paid Search,North,0
104740,7.5,4,Direct,North,1
104741,6,3,Paid Search,South,1
104742,2.5,1,Paid Search,North,0
104743,5.25,3,Paid Search,North,1
104744,6,4,Paid Search,North,1
104745,9.75,4,Paid Search,North,1
104746,3.25,1,Direct,South,1
104747,3.75,4,Paid Search,North,1
104748,3,1,Paid Search,South,1
104749,5.25,3,Paid Search,North,1
104750,3.75,2,Paid Search,South,1
104751,1.5,1,Paid Search,South,1
104752,4.5,2,Paid Search,North,0
104753,3,4,Direct,South,1
104754,7.5,2,Paid Search,North,1
104755,3,4,Direct,North,1
104756,6,4,Paid Search,North,1
104757,1.5,1,Paid Search,North,0
104758,3.75,4,Paid Search,South,1
104759,6,2,Paid Search,South,1
104760,3,3,Paid Search,North,1
104761,3.75,4,Paid Search,North,1
104762,4.5,4,Paid Search,North,1
104763,3,3,Paid Search,North,1
104764,5.25,4,Paid Search,North,1
104765,6,3,Paid Search,North,1
104766,3,3,Paid Search,South,1
104767,7.5,4,Paid Search,South,1
104768,2.5,1,Paid Search,North,0
104769,3,4,Paid Search,North,1
104770,3,4,Paid Search,South,1
104771,6,4,Paid Search,South,1
104772,9,2,Direct,South,1
104773,5.25,4,Paid Search,North,1
104774,6,4,Paid Search,North,1
104775,3,4,Paid Search,South,1
104776,6,4,Paid Search,North,1
104777,9,4,Paid Search,North,1
104778,4.5,1,Paid Search,North,0
104779,9,2,Paid Search,North,1
104780,4.5,4,Direct,South,1
104781,9.75,2,Paid Search,South,1
104782,6,4,Paid Search,North,1
104783,3,2,Direct,South,1
104784,3,2,Paid Search,North,0
104785,5,4,Paid Search,North,1
104786,4.5,2,Direct,North,1
104787,5.5,4,Paid Search,South,1
104788,12,3,Paid Search,North,1
104789,12,4,Direct,North,1
104790,10,3,Direct,North,1
104791,5.25,4,Direct,South,1
104792,6,4,Paid Search,South,1
104793,1.5,1,Paid Search,North,0
104794,6,4,Paid Search,South,1
104795,6,3,Paid Search,North,1
104796,2.25,1,Paid Search,South,1
104797,4.5,4,Paid Search,North,1
104798,3,4,Paid Search,South,1
104799,6,4,Paid Search,North,1
104800,2.25,1,Paid Search,North,0
104801,6,4,Direct,North,1
104802,4.5,4,Paid Search,South,1
104803,5,4,Paid Search,North,1
104804,3,4,Paid Search,North,1
104805,3,2,Paid Search,North,0
104806,9,1,Paid Search,South,1
104807,1.5,1,Paid Search,South,1
104808,3,4,Paid Search,North,1
104809,10.5,2,Paid Search,North,1
104810,3.75,1,Paid Search,South,1
104811,2,1,Direct,South,1
104812,1.5,1,Paid Search,South,1
104813,9,4,Paid Search,North,1
